2.500000000000000000e+01 6.820643252464427550e-04 0.000000000000000000e+00 8.389261744966347578e-02
2.491638795986622057e+01 6.775926398261055902e-04 0.000000000000000000e+00 8.361298167900121925e-02
2.483277591973244114e+01 6.554203944387226605e-04 0.000000000000000000e+00 8.361298803011395220e-02
2.474916387959866171e+01 6.867264885861957234e-04 0.000000000000000000e+00 8.361299444571262951e-02
2.466555183946488228e+01 6.609601990370615049e-04 0.000000000000000000e+00 8.361300092666662520e-02
2.458193979933110285e+01 6.830751532229542913e-04 0.000000000000000000e+00 8.361300747386601895e-02
2.449832775919732342e+01 6.985661907005333467e-04 0.000000000000000000e+00 8.361301408821260328e-02
2.441471571906354399e+01 6.798135437181637318e-04 0.000000000000000000e+00 8.361302077063180460e-02
2.433110367892976456e+01 6.780702539563560711e-04 0.000000000000000000e+00 8.361302752206689615e-02
2.424749163879598512e+01 6.496296441401619827e-04 0.000000000000000000e+00 8.361303434346278873e-02
2.416387959866220569e+01 6.709316476324761209e-04 0.000000000000000000e+00 8.361304123579438308e-02
2.408026755852842626e+01 6.685253884522926850e-04 0.000000000000000000e+00 8.361304820004031302e-02
2.399665551839465039e+01 6.719321748402267997e-04 0.000000000000000000e+00 8.361305523721616895e-02
2.391304347826087096e+01 6.905098196281112162e-04 0.000000000000000000e+00 8.361306234834170459e-02
2.382943143812709152e+01 6.705662025367359075e-04 0.000000000000000000e+00 8.361306953445390988e-02
2.374581939799331209e+01 6.650209502573229152e-04 0.000000000000000000e+00 8.361307679660245906e-02
2.366220735785953266e+01 6.669237348758452191e-04 0.000000000000000000e+00 8.361308413587684174e-02
2.357859531772575323e+01 6.718470444909298680e-04 0.000000000000000000e+00 8.361309155337030841e-02
2.349498327759197380e+01 6.897861639221483827e-04 0.000000000000000000e+00 8.361309905019348454e-02
2.341137123745819437e+01 6.527198133256120012e-04 0.000000000000000000e+00 8.361310662748785982e-02
2.332775919732441494e+01 6.752414090212236104e-04 0.000000000000000000e+00 8.361311428640080812e-02
2.324414715719063551e+01 6.702233127089314048e-04 0.000000000000000000e+00 8.361312202811749250e-02
2.316053511705685608e+01 6.731241690834984925e-04 0.000000000000000000e+00 8.361312985383081986e-02
2.307692307692307665e+01 6.781941004198167953e-04 0.000000000000000000e+00 8.361313776476461679e-02
2.299331103678929722e+01 6.850212809733333174e-04 0.000000000000000000e+00 8.361314576215536643e-02
2.290969899665551779e+01 6.795558269128546859e-04 0.000000000000000000e+00 8.361315384726480948e-02
2.282608695652173836e+01 6.494417988417534393e-04 0.000000000000000000e+00 8.361316202139441878e-02
2.274247491638795893e+01 6.592974498675019607e-04 0.000000000000000000e+00 8.361317028584563937e-02
2.265886287625417950e+01 6.868158761835148644e-04 0.000000000000000000e+00 8.361317864194921234e-02
2.257525083612040007e+01 6.891386729499198024e-04 0.000000000000000000e+00 8.361318709107916358e-02
2.249163879598662064e+01 6.656442014764911560e-04 0.000000000000000000e+00 8.361319563460846427e-02
2.240802675585284121e+01 6.832047473611499357e-04 0.000000000000000000e+00 8.361320427396186361e-02
2.232441471571906177e+01 6.666994300933584781e-04 0.000000000000000000e+00 8.361321301055982258e-02
2.224080267558528590e+01 6.981360536310202234e-04 0.000000000000000000e+00 8.361322184588614037e-02
2.215719063545150647e+01 6.566031699126222360e-04 0.000000000000000000e+00 8.361323078142199328e-02
2.207357859531772704e+01 6.793307275285124939e-04 0.000000000000000000e+00 8.361323981869255018e-02
2.198996655518394761e+01 6.798810082361876833e-04 0.000000000000000000e+00 8.361324895924945877e-02
2.190635451505016817e+01 6.786821497804664633e-04 0.000000000000000000e+00 8.361325820467047087e-02
2.182274247491638874e+01 6.952271544867128948e-04 0.000000000000000000e+00 8.361326755656538212e-02
2.173913043478260931e+01 6.794747408391887218e-04 0.000000000000000000e+00 8.361327701657797484e-02
2.165551839464882988e+01 6.717750483778562980e-04 0.000000000000000000e+00 8.361328658637215416e-02
2.157190635451505045e+01 6.707296921893941355e-04 0.000000000000000000e+00 8.361329626767023682e-02
2.148829431438127102e+01 6.498578031289109188e-04 0.000000000000000000e+00 8.361330606219732897e-02
2.140468227424749159e+01 6.755792926898174146e-04 0.000000000000000000e+00 8.361331597173020380e-02
2.132107023411371216e+01 6.670586215382709331e-04 0.000000000000000000e+00 8.361332599807828891e-02
2.123745819397993273e+01 6.756608871331097220e-04 0.000000000000000000e+00 8.361333614308237572e-02
2.115384615384615330e+01 6.778213236528110412e-04 0.000000000000000000e+00 8.361334640862332079e-02
2.107023411371237387e+01 6.765478341486108604e-04 0.000000000000000000e+00 8.361335679661421882e-02
2.098662207357859444e+01 6.763196718009364819e-04 0.000000000000000000e+00 8.361336730901949843e-02
2.090301003344481501e+01 6.689650658787608777e-04 0.000000000000000000e+00 8.361337794782612576e-02
2.081939799331103558e+01 6.824342125228285375e-04 0.000000000000000000e+00 8.361338871507453807e-02
2.073578595317725615e+01 6.699985236117514962e-04 0.000000000000000000e+00 8.361339961283065225e-02
2.065217391304347672e+01 6.581537826313469623e-04 0.000000000000000000e+00 8.361341064322434791e-02
2.056856187290969729e+01 6.613660768750802320e-04 0.000000000000000000e+00 8.361342180840425353e-02
2.048494983277592141e+01 6.732588069890091832e-04 0.000000000000000000e+00 8.361343311058692940e-02
2.040133779264214198e+01 6.678111778910247529e-04 0.000000000000000000e+00 8.361344455202351922e-02
2.031772575250836255e+01 6.799164334007632218e-04 0.000000000000000000e+00 8.361345613500358043e-02
2.023411371237458312e+01 6.837902798838879680e-04 0.000000000000000000e+00 8.361346786186940605e-02
2.015050167224080369e+01 6.770542139895056530e-04 0.000000000000000000e+00 8.361347973501946640e-02
2.006688963210702425e+01 6.630514257515868768e-04 0.000000000000000000e+00 8.361349175690141466e-02
1.998327759197324482e+01 6.635849478153695328e-04 0.000000000000000000e+00 8.361350393000056835e-02
1.989966555183946539e+01 6.854734700645736655e-04 0.000000000000000000e+00 8.361351625686941347e-02
1.981605351170568596e+01 6.816351724193650151e-04 0.000000000000000000e+00 8.361352874010423430e-02
1.973244147157190653e+01 6.685267961363539069e-04 0.000000000000000000e+00 8.361354138236840039e-02
1.964882943143812710e+01 6.736152866392564054e-04 0.000000000000000000e+00 8.361355418636710890e-02
1.956521739130434767e+01 6.716001850051445121e-04 0.000000000000000000e+00 8.361356715487798519e-02
1.948160535117056824e+01 6.661999384332262242e-04 0.000000000000000000e+00 8.361358029072088471e-02
1.939799331103678881e+01 6.812431705487125184e-04 0.000000000000000000e+00 8.361359359679818026e-02
1.931438127090300938e+01 6.833226797977633160e-04 0.000000000000000000e+00 8.361360707606269038e-02
1.923076923076922995e+01 6.847597804509976188e-04 0.000000000000000000e+00 8.361362073152424357e-02
1.914715719063544697e+01 6.560972654602947136e-04 0.000000000000000000e+00 8.361363456627636526e-02
1.906354515050167109e+01 6.498000863790352917e-04 0.000000000000000000e+00 8.361364858346680140e-02
1.897993311036789166e+01 6.804215540672231555e-04 0.000000000000000000e+00 8.361366278632083315e-02
1.889632107023411223e+01 6.634415806758632616e-04 0.000000000000000000e+00 8.361367717812935585e-02
1.881270903010032924e+01 6.583508211474929216e-04 0.000000000000000000e+00 8.361369176225594280e-02
1.872909698996655692e+01 6.814608254832400834e-04 0.000000000000000000e+00 8.361370654214957121e-02
1.864548494983277749e+01 6.777687996776053094e-04 0.000000000000000000e+00 8.361372152133084157e-02
1.856187290969899806e+01 6.991621290503693747e-04 0.000000000000000000e+00 8.361373670339264375e-02
1.847826086956521863e+01 6.636820307671196118e-04 0.000000000000000000e+00 8.361375209201195313e-02
1.839464882943143920e+01 6.724655056420000788e-04 0.000000000000000000e+00 8.361376769096338923e-02
1.831103678929765977e+01 6.629784850434394892e-04 0.000000000000000000e+00 8.361378350409301441e-02
1.822742474916388034e+01 6.537987809546632733e-04 0.000000000000000000e+00 8.361379953533389087e-02
1.814381270903010090e+01 6.792169519984371778e-04 0.000000000000000000e+00 8.361381578872562059e-02
1.806020066889632147e+01 6.717470047513550077e-04 0.000000000000000000e+00 8.361383226838577098e-02
1.797658862876254560e+01 6.560105534180341123e-04 0.000000000000000000e+00 8.361384897853800513e-02
1.789297658862876261e+01 6.606409155671804376e-04 0.000000000000000000e+00 8.361386592349837055e-02
1.780936454849498318e+01 6.647575725677867808e-04 0.000000000000000000e+00 8.361388310768561039e-02
1.772575250836120375e+01 6.732011162319611296e-04 0.000000000000000000e+00 8.361390053562360591e-02
1.764214046822742432e+01 6.830348967086542766e-04 0.000000000000000000e+00 8.361391821195025831e-02
1.755852842809364489e+01 6.742440186872213168e-04 0.000000000000000000e+00 8.361393614140069652e-02
1.747491638795986546e+01 6.679682542627188562e-04 0.000000000000000000e+00 8.361395432883561574e-02
1.739130434782608603e+01 6.715328881214498299e-04 0.000000000000000000e+00 8.361397277923234006e-02
1.730769230769230660e+01 6.652691309583236290e-04 0.000000000000000000e+00 8.361399149767399785e-02
1.722408026755852717e+01 6.785410014386571978e-04 0.000000000000000000e+00 8.361401048938549296e-02
1.714046822742474774e+01 6.671017411346743782e-04 0.000000000000000000e+00 8.361402975971282681e-02
1.705685618729096831e+01 6.468227669223788152e-04 0.000000000000000000e+00 8.361404931412406982e-02
1.697324414715718888e+01 6.627623160624191920e-04 0.000000000000000000e+00 8.361406915824275143e-02
1.688963210702341300e+01 6.813699816168631261e-04 0.000000000000000000e+00 8.361408929781138921e-02
1.680602006688963357e+01 6.634411551600323574e-04 0.000000000000000000e+00 8.361410973873438512e-02
1.672240802675585414e+01 6.733905401739548845e-04 0.000000000000000000e+00 8.361413048704004203e-02
1.663879598662207471e+01 6.758021427344735243e-04 0.000000000000000000e+00 8.361415154893575563e-02
1.655518394648829528e+01 6.737808259876013582e-04 0.000000000000000000e+00 8.361417293076205126e-02
1.647157190635451585e+01 6.792186820835478334e-04 0.000000000000000000e+00 8.361419463904026794e-02
1.638795986622073642e+01 6.609334113711661310e-04 0.000000000000000000e+00 8.361421668044578814e-02
1.630434782608695699e+01 6.799717915591666547e-04 0.000000000000000000e+00 8.361423906182503807e-02
1.622073578595317755e+01 6.770740852858178529e-04 0.000000000000000000e+00 8.361426179022046767e-02
1.613712374581939812e+01 6.738813676734459234e-04 0.000000000000000000e+00 8.361428487283099897e-02
1.605351170568561869e+01 6.704278062029126123e-04 0.000000000000000000e+00 8.361430831705465860e-02
1.596989966555183926e+01 6.802308695359695788e-04 0.000000000000000000e+00 8.361433213049447588e-02
1.588628762541805983e+01 6.679307667964927940e-04 0.000000000000000000e+00 8.361435632093520975e-02
1.580267558528428040e+01 6.765881614305860152e-04 0.000000000000000000e+00 8.361438089638043025e-02
1.571906354515050097e+01 6.706464535326528420e-04 0.000000000000000000e+00 8.361440586504577388e-02
1.563545150501672154e+01 6.748127712603357647e-04 0.000000000000000000e+00 8.361443123536019262e-02
1.555183946488294389e+01 6.824788446866759993e-04 0.000000000000000000e+00 8.361445701599196090e-02
1.546822742474916446e+01 6.826317754391381977e-04 0.000000000000000000e+00 8.361448321583098142e-02
1.538461538461538503e+01 6.820140160155390395e-04 0.000000000000000000e+00 8.361450984401651298e-02
1.530100334448160559e+01 6.794064846442572549e-04 0.000000000000000000e+00 8.361453690994416488e-02
1.521739130434782616e+01 6.874495310060550150e-04 0.000000000000000000e+00 8.361456442324993743e-02
1.513377926421404851e+01 6.835371629342402219e-04 0.000000000000000000e+00 8.361459239385583830e-02
1.505016722408026730e+01 6.632430476375045019e-04 0.000000000000000000e+00 8.361462083195345119e-02
1.496655518394648787e+01 6.940683515662101136e-04 0.000000000000000000e+00 8.361464974801428862e-02
